from_id;to_id;walk_t;walk_d;bike_s_t;bike_f_t;bike_d;pt_r_tt;pt_r_t;pt_r_d;pt_m_tt;pt_m_t;pt_m_d;car_r_t;car_r_d;car_m_t;car_m_d;car_sl_t
5940292;5931307;318;22266;98;62;22332;63;53;22227;64;57;22291;47;28621;40;28621;23
5940293;5931307;314;22010;98;62;22241;63;53;22218;64;57;22281;48;28787;40;28787;24
5940294;5931307;311;21747;100;63;21888;67;56;22390;69;60;22454;48;27819;41;27819;24
5940295;5931307;306;21417;99;62;21691;65;57;22478;65;57;20990;46;27749;40;27749;23
5940296;5931307;302;21156;97;61;21391;61;54;20729;62;54;20729;47;27816;40;27816;24
5940297;5931307;298;20838;95;60;21271;61;52;20642;61;52;20642;43;27033;36;27033;21
5940298;5931307;294;20548;99;63;21431;69;54;22600;63;57;20948;42;26318;36;26318;21
5940299;5931307;293;20486;94;59;20235;71;58;22881;69;61;21228;46;25940;40;25940;23
5940300;5931307;284;19899;91;58;20014;69;52;21492;63;55;19840;46;26651;40;26651;23
5940301;5931307;281;19638;89;56;19653;59;52;19579;61;52;19579;45;26405;39;26405;23
5940302;5931307;279;19534;88;55;19360;61;53;19669;61;53;19669;46;26475;39;26475;23
5940303;5931307;272;19031;86;55;19007;61;53;19665;61;53;19665;46;26378;39;26378;23
5940304;5931307;267;18710;85;54;18690;65;54;19764;63;54;19764;46;26530;39;26530;23
5940305;5931307;263;18419;84;53;18540;69;54;21589;63;57;19937;46;26729;39;24415;22
5940306;5931307;262;18318;82;52;18187;70;61;20765;67;56;20348;46;24318;38;24319;22
5940307;5931307;256;17931;81;51;17902;61;54;18143;62;54;18143;45;23909;37;23910;21
5940308;5931307;253;17710;80;51;17646;57;49;17769;60;49;17769;44;23784;36;23785;21
5940309;5931307;248;17384;78;50;17320;51;43;17443;54;44;17443;43;23360;36;23361;21
5940310;5931307;245;17166;78;49;17179;51;43;17431;54;44;17431;43;23535;36;23535;21
5940311;5931307;242;16958;76;48;16871;59;51;17967;61;51;17967;42;22962;35;22963;20
5940312;5931307;244;17077;75;48;16737;61;53;16977;62;53;16977;-1;24014;-1;24014;-1
5940313;5931307;237;16572;74;47;16515;56;46;16509;59;46;16509;40;22693;34;22693;20
5940314;5931307;231;16198;74;47;16059;56;48;16643;60;48;16643;42;22804;36;22804;21
5940315;5931307;226;15844;72;46;15711;55;48;16635;60;48;16635;41;23094;36;23094;21
5940316;5931307;223;15578;72;46;15482;57;51;16837;59;48;18083;40;22961;35;22961;20
5940317;5931307;219;15298;71;45;15275;57;49;15580;60;51;16853;40;23247;35;23247;21
5940318;5931307;215;15023;71;45;14965;57;50;15217;60;50;15217;40;23491;35;23491;21
5940319;5931307;213;14919;69;44;14894;57;50;15263;61;50;15263;40;23801;35;23801;22
5940320;5931307;209;14657;67;43;14668;56;47;15020;59;47;15020;39;20968;34;20968;19
5940321;5931307;205;14368;65;42;14254;57;52;15350;61;52;15350;39;20662;33;20662;20
5940322;5931307;201;14086;67;43;14519;57;52;15349;60;52;15349;37;20728;33;20728;20
5940323;5931307;200;14016;63;40;13727;58;54;15370;60;54;15370;36;19668;32;19668;19
5940324;5931307;196;13694;63;40;13614;55;48;14487;56;48;14345;36;19416;33;19416;19
5940325;5931307;191;13384;61;39;13389;52;46;14080;51;44;14080;36;19117;32;19117;19
5940326;5931307;188;13169;59;38;13088;48;45;14322;50;42;13964;34;18792;31;18792;18
5940327;5931307;184;12864;58;37;12870;44;41;14017;45;42;14017;33;18444;30;18444;18
5940328;5931307;180;12611;57;36;12607;43;38;13819;45;39;13819;32;17608;29;17608;17
5940329;5931307;176;12338;56;36;12318;46;44;14135;48;44;14135;35;17946;29;17946;18
5940330;5931307;174;12211;55;35;12229;49;47;14356;50;47;14356;34;18193;29;18193;18
5940331;5931307;170;11872;56;36;12390;51;48;12846;55;50;14151;34;18359;28;18411;17
5940332;5931307;162;11372;55;35;11502;51;47;12811;55;49;12811;33;18325;28;18376;17
5940333;5931307;159;11132;54;34;11328;52;49;12892;55;51;12892;33;17353;28;17353;18
5940334;5931307;157;10956;53;33;11109;53;49;11777;52;47;11064;33;17084;28;17084;17
5940335;5931307;152;10635;52;33;10939;50;48;11651;52;45;10938;33;17211;28;17211;18
5940336;5931307;150;10472;49;31;10249;48;45;11503;49;46;11503;30;17566;25;11337;15
5940337;5931307;142;9935;47;30;10015;40;38;10433;44;39;10433;30;17301;25;11071;16
5940338;5931307;138;9682;49;31;10189;38;34;10171;40;35;10171;30;17008;25;10778;15
5940339;5931307;132;9208;46;29;9576;38;34;10196;40;35;10196;29;16945;24;10715;15
5940340;5931307;129;9048;43;27;9058;31;28;9436;35;29;9436;27;16553;23;9996;14
5940341;5931307;126;8811;42;27;8917;35;31;9626;37;32;9626;28;9780;23;9967;14
5940342;5931307;121;8476;40;25;8502;30;28;8938;35;30;9507;27;9407;22;9933;13
5940343;5931307;118;8294;39;25;8239;27;24;8672;29;25;8672;25;9308;21;9308;13
5940344;5931307;117;8198;38;24;8107;30;27;8913;35;28;8913;25;15218;21;9264;13
5940345;5931307;111;7798;37;23;7815;33;29;8620;35;32;9148;25;15501;20;15501;13
5940346;5931307;108;7537;35;22;7489;34;32;8748;35;32;8748;24;14920;20;14920;13
5940347;5931307;103;7175;33;21;7159;36;31;8601;36;32;8846;23;14778;19;14778;13
5940348;5931307;100;6984;32;20;6905;37;34;7824;37;32;7824;23;8825;19;8825;13
5940349;5931307;95;6655;31;20;6733;38;34;7190;42;33;7190;22;8552;19;8552;12
5940350;5931307;92;6474;29;19;6527;35;31;7944;38;30;6972;22;8526;19;8526;12
5940351;5931307;90;6269;30;19;6590;36;28;6841;36;28;6841;21;8294;18;8294;12
5940352;5931307;83;5824;29;19;6445;43;39;7616;44;39;7616;21;7982;18;7982;12
5940353;5931307;82;5769;26;17;5846;38;35;6814;43;34;6814;20;8023;17;7349;11
5940354;5931307;87;6056;29;19;6370;42;36;6926;44;35;6926;21;7429;18;7429;11
5940355;5931307;69;4829;22;14;4943;28;26;5097;29;25;5097;18;6038;15;6038;10
5940356;5931307;64;4510;21;14;4554;27;22;4806;28;21;4806;16;5518;13;5517;9
5940357;5931307;60;4222;20;13;4208;25;20;4657;27;19;4657;15;5199;13;5199;9
5940358;5931307;56;3947;19;12;4032;21;16;4170;23;15;4170;14;4912;12;4912;8
5940359;5931307;52;3675;17;11;3584;21;15;4150;22;14;4150;13;4518;11;4518;8
5940360;5931307;51;3603;15;10;3324;21;15;3709;20;14;3709;14;4203;12;4203;8
5940361;5931307;44;3096;13;8;3007;16;12;3445;18;11;3445;11;4058;9;4058;7
5940362;5931307;42;2913;13;8;2903;16;14;3567;17;14;3567;11;4175;10;4175;7
5940363;5931307;39;2739;12;8;2638;15;13;3170;17;14;2792;11;3530;10;3880;7
5940364;5931307;36;2522;11;7;2460;13;11;2574;13;10;2574;10;3684;9;3701;7
5940365;5931307;33;2334;11;7;2360;14;12;2660;14;11;2660;10;3063;9;3063;7
5940366;5931307;39;2761;10;7;2283;27;22;3759;27;22;3759;10;2981;9;2981;7
5940367;5931307;36;2504;10;7;2283;28;24;3913;28;24;3591;9;2950;8;2950;7
5940368;5931307;32;2226;6;4;1158;32;32;2226;32;32;2226;9;2732;8;2732;7
5940369;5931307;28;1983;6;4;1158;28;28;1983;28;28;1983;8;2528;7;2528;6
5940370;5931307;20;1425;6;4;1143;20;20;1425;20;20;1425;8;2288;7;2288;6
5940371;5931307;21;1500;6;4;1198;21;21;1500;21;21;1500;8;2608;7;2608;6
5940372;5931307;28;1959;6;4;1198;28;28;1959;28;28;1959;8;2958;7;2958;6
5940373;5931307;31;2185;10;6;2028;26;24;2195;27;24;2195;7;3153;7;3004;5
5940374;5931307;27;1880;9;6;1945;22;20;1890;23;20;1890;8;2680;7;2531;6
5940375;5931307;28;1940;10;6;1820;23;21;1951;24;21;1951;9;2625;8;2476;6
5940376;5931307;28;1967;10;7;1850;23;22;3524;24;22;3524;13;2663;11;2514;8
5940377;5931307;36;2489;11;7;2521;17;15;3052;18;15;3052;12;3062;10;3504;8
5940378;5931307;33;2345;10;7;2359;14;11;2801;16;11;2801;11;2862;10;2862;7
5940379;5931307;37;2574;12;8;2799;15;14;2956;17;14;2956;11;3370;9;3370;7
5940380;5931307;41;2870;15;10;3344;14;11;3373;17;11;3373;13;3092;11;3092;9
5940381;5931307;42;2930;14;9;3219;10;9;3227;13;9;3227;13;3915;11;3880;8
5940382;5931307;47;3309;14;9;3342;12;10;3319;15;10;3319;12;3729;11;3729;8
5940383;5931307;50;3516;15;10;3556;15;13;3519;17;13;3519;13;3964;11;3964;8
5940384;5931307;56;3906;17;11;3807;21;19;3909;23;19;3909;13;4387;11;4387;8
5940385;5931307;60;4192;19;12;4182;25;23;4195;27;23;4195;18;7027;16;7136;11
5940386;5931307;63;4395;20;13;4415;27;23;5884;27;22;5884;18;7761;16;7761;11
5940387;5931307;68;4731;21;14;4745;25;20;5731;25;19;5731;19;7932;17;7932;11
5940388;5931307;73;5138;23;15;5167;27;22;5890;28;24;5890;19;7723;16;7723;11
5940389;5931307;77;5404;24;16;5380;28;22;6151;31;25;6167;19;7837;16;7837;11
5940390;5931307;82;5720;25;16;5641;25;24;6080;30;24;6080;19;7899;16;7899;11
5940391;5931307;86;6032;28;18;6040;29;23;6659;30;23;6659;20;8914;17;8914;12
5940392;5931307;90;6326;29;18;6307;32;25;6800;32;25;6800;19;8727;16;8727;11
5940393;5931307;93;6542;30;19;6533;33;28;7016;35;28;7016;20;9020;17;9020;12
5940394;5931307;98;6875;32;20;6871;38;33;7718;40;33;7718;21;9358;18;9358;12
5940395;5931307;102;7174;32;20;7091;40;34;8760;43;35;8012;21;9721;18;9721;12
5940396;5931307;112;7863;36;23;7932;43;39;12687;48;42;9301;26;10936;22;11830;15
5940397;5931307;116;8136;38;24;8212;39;32;10344;40;33;10344;26;14026;23;13964;15
5940398;5931307;122;8561;39;25;8518;41;35;10540;40;35;11382;26;11765;22;11765;15
5940399;5931307;124;8681;42;27;8994;41;36;10660;41;37;11502;27;14195;23;14133;15
5940400;5931307;127;8888;43;27;9138;45;41;10100;46;41;10100;29;14386;24;14353;16
5940401;5931307;130;9105;43;27;9154;44;38;10413;49;40;10413;28;14619;24;12442;16
5940402;5931307;133;9293;44;28;9368;49;40;13268;50;42;10660;29;14756;24;14723;16
5940403;5931307;137;9606;46;29;9768;51;40;13261;52;46;10460;29;14670;24;14637;16
5940404;5931307;141;9848;46;30;9842;49;42;15397;53;43;12226;29;14292;24;14258;16
5940405;5931307;149;10461;47;30;10226;51;42;15349;56;47;12486;29;14362;24;14328;16
5940406;5931307;154;10753;48;31;10421;58;46;15640;62;51;12777;29;14360;24;14360;16
5940407;5931307;168;11753;49;31;10678;62;48;12103;68;59;14037;29;14137;24;14137;16
5940408;5931307;164;11451;49;31;10704;56;44;11878;63;52;13515;29;14293;24;14293;17
5940409;5931307;166;11630;58;37;12071;57;46;12010;64;54;13693;30;14616;25;14575;17
5940410;5931307;196;13688;58;37;12071;97;87;15751;92;84;15751;30;14673;25;14673;17
5940411;5931307;171;11978;58;37;12071;64;52;15410;68;59;14041;30;14931;25;14931;17
5940412;5931307;176;12327;70;44;12785;73;60;12982;77;64;14391;30;15336;25;15290;18
5942070;5931307;441;30836;131;83;31046;120;102;41926;125;108;30525;59;38084;50;38348;30
5942071;5931307;441;30884;141;89;31570;120;103;41974;126;109;30573;59;38417;50;38680;30
5942072;5931307;427;29900;135;85;30586;134;120;30920;130;114;30920;61;38910;53;39221;32
5942073;5931307;424;29663;134;85;30471;127;110;32248;127;110;30683;61;38303;53;38614;32
5942074;5931307;419;29356;133;84;30279;123;112;30376;120;106;30376;61;38017;52;38328;32
5942075;5931307;416;29125;132;83;30067;120;109;30145;119;103;30145;60;37861;52;38171;32
5942076;5931307;414;28995;129;82;29566;116;106;30015;116;101;30015;59;37554;51;37865;31
5942077;5931307;412;28838;129;82;29569;113;98;31622;116;98;29858;59;37174;51;37484;31
5942078;5931307;403;28245;128;81;29225;110;79;29265;112;90;29265;59;36890;51;37200;30
5942079;5931307;400;28011;126;80;28845;108;87;30795;106;92;29143;58;36665;50;36990;30
5942080;5931307;397;27760;125;79;28731;104;86;30742;106;91;29089;58;35497;50;35822;30
5942081;5931307;393;27498;124;78;28384;103;89;29769;103;90;28117;57;35253;49;35578;30
5942082;5931307;390;27312;124;78;28331;98;87;29582;98;88;27930;57;34992;49;35316;30
5942083;5931307;389;27238;123;78;28255;97;85;29509;96;86;27857;57;35135;49;35460;30
5942084;5931307;380;26626;125;79;28589;94;85;29446;95;86;27793;58;35519;50;35844;31
5942085;5931307;377;26362;125;79;27294;92;82;29300;92;83;27647;54;33316;46;33641;28
5942086;5931307;374;26149;119;76;26236;91;79;29086;90;80;27434;53;33116;45;33441;27
5942087;5931307;370;25872;119;76;26236;94;84;29380;93;85;27728;53;33535;45;33860;27
5942088;5931307;371;26004;135;85;30960;97;86;29512;96;87;27860;51;32131;43;32456;26
5942089;5931307;362;25318;135;85;30987;91;81;29192;91;82;27540;51;32279;43;32604;26
5942090;5931307;357;24960;136;86;31268;91;81;25054;92;84;27663;50;32049;43;32373;25
5942091;5931307;355;24838;139;88;31451;92;86;26807;95;85;26320;50;32378;43;32703;25
5942092;5931307;348;24387;106;67;24127;87;71;24358;92;83;26199;51;30673;44;30673;26
5942093;5931307;339;23720;103;65;23651;79;64;23869;86;74;25011;48;30607;41;30607;24
5942094;5931307;335;23434;102;65;23460;74;59;23183;79;70;24725;49;29725;42;29725;25
5942095;5931307;332;23244;102;65;23233;74;61;23018;79;67;24526;48;29573;41;29573;24
5942096;5931307;331;23140;102;64;23205;72;59;22828;73;62;22624;48;29447;41;29447;24
5942097;5931307;331;23138;102;65;23171;72;60;22733;73;64;22732;48;29816;41;30405;24
5942098;5931307;325;22772;101;64;22759;63;54;22255;65;58;22318;49;29162;42;29162;25
5942099;5931307;321;22474;101;64;22483;57;48;21878;61;52;21941;50;28942;43;28942;25
5942100;5931307;317;22200;100;64;22192;61;50;21997;63;54;22060;48;29041;41;29041;24
5942101;5931307;313;21908;99;63;21879;57;49;21901;61;53;21964;47;27790;40;27790;23
5942102;5931307;309;21609;97;62;21587;61;51;22059;63;55;22122;46;27464;39;27464;23
5942103;5931307;304;21298;97;62;21542;63;52;20801;63;56;20871;46;27414;39;27414;23
5942104;5931307;301;21043;97;61;21343;61;52;20616;61;52;20616;47;27706;40;27706;23
5942105;5931307;297;20799;95;60;20945;57;49;20371;60;49;20371;48;27059;41;27059;24
5942106;5931307;293;20544;97;61;21220;59;51;20546;61;51;20546;50;27190;42;27190;25
5942107;5931307;288;20187;97;62;21264;69;54;22582;63;57;20930;42;25895;36;25895;21
5942108;5931307;285;19968;91;57;19902;65;54;19760;63;54;19760;45;26530;39;26530;23
5942109;5931307;281;19676;89;56;19531;59;50;19468;61;50;19468;45;26146;38;26146;22
5942110;5931307;276;19355;87;55;19264;57;46;19196;59;46;19196;44;25930;38;25930;22
5942111;5931307;272;19022;86;55;19068;57;48;19336;60;48;19336;45;26145;38;26145;22
5942112;5931307;271;18943;85;54;18901;61;52;19632;61;52;19632;46;26456;40;26458;23
5942113;5931307;271;18946;86;54;18909;69;55;21687;68;58;20035;47;26567;40;26567;23
5942114;5931307;261;18270;83;53;18290;69;55;20080;64;58;18427;45;23924;37;23925;22
5942115;5931307;257;17994;82;52;17951;61;54;18151;62;54;18151;44;23651;36;23652;21
5942116;5931307;254;17763;81;51;17779;59;51;17921;61;51;17921;44;23400;36;23400;21
5942117;5931307;250;17519;80;50;17501;57;48;17703;59;48;17703;43;23125;35;23126;20
5942118;5931307;246;17227;78;50;17206;57;49;17768;60;49;17768;41;22896;34;22897;20
5942119;5931307;243;16989;78;50;16928;58;51;17951;61;51;17951;41;22596;34;22596;20
5942120;5931307;248;17332;77;49;16719;69;58;17233;63;57;17233;42;22665;35;22665;20
5942121;5931307;235;16460;76;48;16347;58;52;16904;59;52;16904;40;22392;34;22392;20
5942122;5931307;236;16494;74;47;16096;58;52;16908;60;52;16908;40;22593;33;22593;19
5942123;5931307;227;15915;73;46;15875;57;51;16205;59;55;17304;41;22801;34;22801;20
5942124;5931307;227;15892;71;45;15681;58;52;16049;60;55;17171;39;23165;34;23165;20
5942125;5931307;222;15509;71;45;15480;58;51;15674;60;53;18249;39;23435;33;23435;19
5942126;5931307;224;15688;71;45;15199;62;57;17620;62;56;18426;39;23623;34;23623;20
5942127;5931307;214;14955;70;44;15003;58;53;15451;62;53;15451;40;20890;36;20890;22
5942128;5931307;210;14722;68;43;14709;58;52;15358;61;52;15358;39;20635;33;20635;19
5942129;5931307;207;14500;66;42;14484;57;50;15260;61;50;15260;37;20252;32;20252;19
5942130;5931307;204;14250;65;41;14202;60;58;16102;62;56;15630;38;19942;33;19942;19
5942131;5931307;200;13990;63;40;13852;56;48;14938;60;51;15177;37;19756;33;19756;19
5942132;5931307;198;13869;63;40;13761;59;54;15831;59;56;15831;37;19844;33;19844;20
5942133;5931307;194;13565;62;39;13535;53;49;15936;56;48;16584;37;19375;33;19375;20
5942134;5931307;191;13368;61;39;13396;52;48;15392;53;50;15392;36;19145;33;19145;19
5942135;5931307;186;13028;59;38;13037;48;45;14291;51;46;14291;34;18764;29;18764;17
5942136;5931307;180;12572;59;37;13071;46;43;14123;48;43;14123;35;18135;29;18135;18
5942137;5931307;178;12454;57;36;12553;48;45;14202;49;45;14202;34;17946;28;17946;17
5942138;5931307;175;12248;57;36;12314;49;44;14280;50;45;14280;33;18223;28;18223;17
5942139;5931307;173;12143;55;35;12074;53;46;14738;57;48;14003;33;19895;28;19798;17
5942140;5931307;178;12443;56;36;11817;57;51;15038;58;52;14303;34;20268;28;20171;17
5942141;5931307;156;10951;54;34;11335;57;53;13207;59;55;13207;33;20616;28;20519;18
5942142;5931307;152;10623;53;33;11094;54;48;10885;57;51;10885;33;17398;28;17398;17
5942143;5931307;151;10544;52;33;11056;54;47;10806;55;50;10806;33;17577;28;11569;18
5942144;5931307;148;10354;50;31;10388;46;44;10852;49;45;10852;31;17670;25;11440;16
5942145;5931307;143;9989;48;31;10155;44;42;10715;46;43;10715;31;17544;25;11314;16
5942146;5931307;146;10187;48;31;10163;46;43;10776;47;44;10776;31;10501;25;10472;16
5942147;5931307;131;9138;44;28;9400;38;35;9871;40;36;9871;28;10409;23;10380;14
5942148;5931307;126;8855;43;28;9186;37;34;9806;38;35;9806;28;10328;23;10328;14
5942149;5931307;123;8586;42;27;8906;34;31;9608;35;32;9608;26;9986;22;9986;14
5942150;5931307;120;8379;41;26;8720;34;32;9651;34;30;8565;26;9447;21;9447;13
5942151;5931307;116;8095;40;26;8475;30;28;8954;32;26;8123;24;8972;20;8972;13
5942152;5931307;114;8009;39;25;8164;34;30;9110;32;28;8223;25;8938;20;8938;13
5942153;5931307;113;7898;38;24;7976;36;32;7898;36;30;7898;24;15045;20;8748;13
5942154;5931307;108;7554;35;22;7506;34;29;7722;33;27;7722;23;14647;19;14647;12
5942155;5931307;105;7380;35;22;7423;32;27;7423;32;26;7423;22;8345;18;8345;12
5942156;5931307;102;7153;33;21;7033;36;28;7528;35;28;7528;22;8991;18;8991;12
5942157;5931307;97;6825;31;20;6885;36;28;6842;35;28;6842;22;8259;18;8259;12
5942158;5931307;97;6807;30;19;6683;34;25;6677;36;25;6677;22;8063;18;8063;12
5942159;5931307;90;6296;32;20;6769;38;32;7145;43;32;7145;23;8027;19;8027;12
5942160;5931307;87;6069;34;22;6994;38;32;7154;43;32;7154;23;7681;19;7681;12
5942161;5931307;84;5855;27;17;6030;36;30;6502;38;29;6502;20;8096;17;7161;11
5942162;5931307;74;5151;24;16;5115;27;24;5548;31;23;5548;21;6119;18;6119;11
5942163;5931307;69;4832;23;15;4719;27;22;5430;30;21;5430;17;5770;14;5770;10
5942164;5931307;65;4549;22;14;4563;24;20;4995;28;19;4995;15;5520;13;5520;9
5942165;5931307;60;4231;20;13;4309;21;16;4391;24;15;4391;15;5172;12;5172;9
5942166;5931307;57;3972;18;12;3936;20;14;4083;23;13;4083;14;4800;12;4800;9
5942167;5931307;52;3660;17;11;3607;16;13;3983;20;12;3983;13;4626;11;4624;7
5942168;5931307;50;3525;18;12;3767;17;13;3559;19;12;3559;12;4313;10;4312;7
5942169;5931307;50;3473;15;10;3304;16;14;3588;17;14;3605;14;4120;12;4120;8
5942170;5931307;44;3091;14;9;3042;13;10;3307;14;10;3307;10;4007;8;4007;6
5942171;5931307;42;2943;14;9;2921;14;10;2970;16;11;2970;12;4254;11;4271;8
5942172;5931307;39;2736;12;8;2739;14;9;2943;17;10;2943;11;3999;10;4016;7
5942173;5931307;36;2551;11;7;2513;19;14;3285;19;15;3285;10;4381;9;4399;7
5942174;5931307;40;2794;13;9;2742;25;19;3633;25;20;3633;10;3136;9;3136;7
5942175;5931307;40;2766;14;9;2776;28;24;3888;28;24;3567;10;3113;9;3113;7
5942176;5931307;32;2259;14;9;2776;32;32;2259;32;32;2259;10;2834;9;2834;7
5942177;5931307;30;2131;6;4;1143;30;30;2131;30;30;2131;8;2631;7;2631;6
5942178;5931307;26;1789;6;4;1143;26;26;1789;26;26;1789;8;2497;7;2497;6
5942179;5931307;26;1842;6;4;1198;26;26;1842;26;26;1842;8;2612;7;2612;6
5942180;5931307;27;1922;11;7;2223;27;27;1922;27;27;1922;8;2904;7;2904;6
5942181;5931307;30;2134;11;7;2223;28;26;2299;30;26;2299;19;3077;16;2928;11
5942182;5931307;32;2254;11;7;2223;28;25;2265;29;25;2265;19;2862;16;2712;11
5942183;5931307;30;2119;11;7;2170;26;23;2129;25;23;2129;9;2798;8;2649;6
5942184;5931307;35;2421;12;8;2228;24;22;3517;25;22;3517;13;2827;11;2677;8
5942185;5931307;40;2833;12;8;2696;19;17;4818;21;17;4818;13;3262;11;3705;8
5942186;5931307;37;2602;11;7;2636;18;14;4277;17;14;4277;10;3029;9;3029;7
5942187;5931307;39;2750;12;8;2791;19;17;4497;19;17;4497;11;3283;9;3283;7
5942188;5931307;44;3102;14;9;3115;14;11;3355;17;11;3355;12;3545;10;3545;8
5942189;5931307;45;3156;13;8;3133;10;8;3153;13;8;3153;11;3692;9;3692;7
5942190;5931307;48;3330;13;9;3175;12;10;3270;15;10;3270;11;3770;10;3770;8
5942191;5931307;51;3547;16;10;3766;15;13;3548;17;13;3548;12;4090;11;4090;8
5942192;5931307;56;3925;17;11;3954;21;19;3929;23;19;3929;16;4480;14;4480;10
5942193;5931307;61;4289;19;12;4347;23;20;5267;25;20;5267;17;8191;15;8191;10
5942194;5931307;65;4554;20;13;4631;23;20;5282;25;20;5282;18;7632;15;7632;10
5942195;5931307;72;5069;22;14;5000;23;20;5797;26;24;6673;17;6995;15;7089;10
5942196;5931307;73;5141;23;15;5198;23;17;5605;27;19;5605;17;7320;14;7320;10
5942197;5931307;78;5437;25;16;5483;21;19;5707;26;19;5707;17;7973;14;7973;10
5942198;5931307;82;5762;26;17;5835;25;23;5982;30;23;5982;18;8197;15;8197;11
5942199;5931307;88;6132;28;18;6164;31;27;6938;34;28;6978;19;8580;16;8580;11
5942200;5931307;92;6442;30;19;6499;33;27;6938;34;27;6938;20;8865;17;8865;11
5942201;5931307;95;6654;32;20;6730;37;31;7551;39;31;7551;20;9173;17;9244;12
5942202;5931307;99;6944;32;21;6981;40;34;7787;40;34;7787;21;9491;18;9491;12
5942203;5931307;114;8006;38;24;8183;43;40;8790;45;40;8790;24;10782;21;10781;14
5942204;5931307;117;8187;39;25;8281;44;37;10686;45;40;10839;25;10849;21;10848;14
5942205;5931307;120;8417;39;25;8505;41;36;11368;44;37;10628;25;10914;21;10913;14
5942206;5931307;123;8599;40;25;8683;39;34;10895;40;34;10392;26;11620;22;11620;15
5942207;5931307;126;8845;41;26;8977;41;35;10152;42;36;10152;26;11596;22;11596;15
5942208;5931307;130;9078;42;27;9279;40;37;9787;45;37;9787;28;12219;23;12203;16
5942209;5931307;133;9313;43;28;9367;40;36;10058;45;39;9930;27;12180;23;12164;15
5942210;5931307;138;9646;44;28;9702;45;41;10056;48;41;10056;28;12364;24;12348;16
5942211;5931307;142;9946;46;29;10042;48;43;10256;50;43;10256;28;14887;24;14853;16
5942212;5931307;142;9942;45;29;9957;51;46;10433;51;46;10433;28;14310;24;14277;16
5942213;5931307;147;10266;46;29;10277;49;39;15158;53;44;12288;-1;14583;-1;14550;-1
5942214;5931307;158;11025;46;29;10409;57;44;12211;63;53;12462;30;14997;25;14997;18
5942215;5931307;167;11698;48;30;10842;62;47;12048;68;58;13982;30;14865;25;14865;16
5942216;5931307;161;11253;50;31;11232;56;40;11604;65;56;13809;30;14518;25;14518;17
5942217;5931307;161;11289;50;31;11232;56;41;11639;66;58;13924;30;14875;25;14833;17
5942218;5931307;171;11998;50;31;11232;64;51;12378;68;60;14061;30;15060;25;15019;17
5942219;5931307;192;13405;58;37;12071;89;73;16838;89;80;15469;30;14950;26;14950;18
5942220;5931307;177;12368;70;44;12785;74;58;15801;77;65;14432;30;15292;26;15292;18
5942221;5931307;182;12756;70;44;12785;79;63;16189;80;70;14820;31;15752;26;15752;18
5943881;5931307;429;30057;128;81;30117;113;103;29746;116;97;29746;58;37339;50;37663;30
5943882;5931307;422;29519;128;81;30117;127;114;30539;124;108;30539;58;37598;50;37923;30
5943883;5931307;416;29085;132;83;30067;120;108;30105;117;102;30105;57;37920;49;38230;29
5943884;5931307;412;28841;129;82;29566;113;98;31624;116;98;29861;59;37315;51;37626;31
5943885;5931307;408;28569;129;82;29480;113;101;29589;114;95;29589;59;37137;51;37447;31
5943886;5931307;406;28402;126;80;29005;100;75;28975;106;86;28975;58;36632;50;36956;30
5943887;5931307;406;28410;126;80;28741;107;78;29172;110;89;29172;58;36629;50;36954;30
5943888;5931307;400;28031;125;79;28558;95;76;28275;103;86;28733;57;36357;49;36682;30
5943889;5931307;395;27664;124;78;28384;106;92;29935;104;93;28282;57;35416;49;35741;30
5943890;5931307;390;27283;122;77;27943;98;86;29554;98;87;27902;56;34952;48;35277;29
5943891;5931307;384;26901;120;76;27736;87;77;27882;91;82;27520;56;34699;48;35024;29
5943892;5931307;378;26472;124;79;27230;92;78;28002;92;83;27640;54;34346;46;34671;27
5943893;5931307;377;26369;122;77;26977;87;77;27899;91;82;27536;53;33122;45;33447;27
5943894;5931307;371;25950;120;76;26705;85;77;27332;89;78;27235;52;32970;45;33295;26
5943895;5931307;365;25550;120;76;27122;89;79;27503;90;80;27406;51;32923;44;33248;26
5943896;5931307;359;25162;134;85;30764;91;79;29036;90;80;27384;50;32165;43;32489;25
5943897;5931307;355;24818;134;85;30835;91;79;29050;90;80;27398;49;31704;42;32028;25
5943898;5931307;356;24918;133;84;30762;91;80;29150;91;81;27498;50;31956;42;32280;25
5943899;5931307;347;24282;106;67;24138;84;70;24253;91;80;28755;48;31205;41;31530;24
5943900;5931307;343;23987;105;67;24081;79;66;23958;89;78;28460;48;30327;41;30327;24
5943901;5931307;341;23887;104;66;23899;76;61;23616;83;73;28122;50;30206;42;30206;25
5943902;5931307;339;23733;104;66;23744;77;66;24160;79;68;25210;50;30165;43;30165;26
5943903;5931307;335;23474;104;66;23523;74;67;22858;75;66;22858;51;29771;44;29999;26
5943904;5931307;333;23326;103;65;23362;74;64;22669;73;63;22669;50;30001;42;30001;25
5943905;5931307;330;23119;102;65;23066;67;56;22415;69;60;22478;49;29882;42;29882;25
5943906;5931307;324;22685;101;64;22657;57;50;21978;62;54;22041;50;29628;42;29628;25
5943907;5931307;321;22471;102;65;22469;55;48;21834;61;52;21897;49;28314;42;28306;24
5943908;5931307;316;22086;100;63;22079;56;45;21648;60;49;21712;47;27929;40;27929;24
