from_id;to_id;walk_t;walk_d;bike_s_t;bike_f_t;bike_d;pt_r_tt;pt_r_t;pt_r_d;pt_m_tt;pt_m_t;pt_m_d;car_r_t;car_r_d;car_m_t;car_m_d;car_sl_t
5814266;5960105;353;24738;112;71;25054;78;70;27983;82;68;27983;49;28548;43;28587;26
5814267;5960105;355;24845;112;71;25133;72;63;33546;78;72;27073;54;29981;46;30020;28
5814268;5960105;352;24661;111;71;25013;69;60;33342;72;66;26962;53;29846;45;29885;28
5816065;5960105;399;27935;118;75;28163;96;77;28191;108;79;28191;56;34283;48;33337;31
5816068;5960105;389;27224;112;71;27230;79;67;27480;108;69;27480;56;33591;47;32645;31
5816069;5960105;392;27436;113;72;26959;92;70;27692;108;72;27692;56;32910;48;32936;31
5816070;5960105;379;26514;113;72;26892;69;56;26670;96;58;26670;56;32906;48;32932;31
5816071;5960105;379;26509;114;72;26985;69;56;26725;96;58;26725;56;32750;48;32776;31
5816072;5960105;380;26602;108;69;25956;71;58;26818;96;60;26818;56;31922;48;31949;31
5816073;5960105;365;25572;108;69;25956;75;62;27110;96;64;27110;56;31786;48;31812;31
5816074;5960105;360;25214;105;66;25427;94;76;28082;108;78;28082;56;31444;48;31470;30
5816075;5960105;375;26259;108;69;26592;132;113;30637;138;113;30637;57;31588;49;31615;32
5816099;5960105;338;23658;98;62;23662;63;46;22613;58;42;22613;42;23200;38;23237;23
5816100;5960105;323;22590;97;61;23242;57;38;22052;47;34;22052;40;22283;36;22320;21
5816101;5960105;322;22505;97;61;23242;63;43;22442;54;39;22442;40;22311;36;22349;21
5816102;5960105;321;22500;94;60;22632;63;44;21472;54;40;21472;40;21821;36;21859;21
5816103;5960105;320;22432;94;60;22632;60;47;21441;74;51;21567;40;22382;36;22420;22
5816104;5960105;317;22163;93;59;22259;56;43;21172;61;45;21298;40;22131;36;22168;21
5816105;5960105;317;22174;93;59;22259;56;43;21183;61;45;21309;39;21612;35;21650;20
5816106;5960105;320;22376;96;61;22677;60;46;21385;74;50;21511;40;22217;36;22254;22
5816107;5960105;325;22719;96;61;22677;64;51;21728;74;55;21854;41;22607;37;22644;22
5816108;5960105;327;22919;96;61;22678;84;72;22945;84;70;22945;42;22715;37;22752;22
5816109;5960105;325;22723;96;61;22678;78;70;22750;84;68;22750;43;23507;39;23545;23
5816110;5960105;328;22952;96;61;22673;84;73;22979;84;71;22979;43;23747;39;23785;23
5816111;5960105;328;22980;97;62;22669;93;68;23364;93;78;23491;44;24215;39;24252;24
5816112;5960105;327;22860;97;62;22669;101;81;24276;103;91;24402;45;24607;41;24645;25
5816113;5960105;321;22494;97;61;22458;80;66;24280;101;74;25448;47;24710;42;22971;25
5816114;5960105;317;22194;97;61;22458;77;62;23804;97;71;24972;47;24268;42;22529;25
5816115;5960105;313;21934;95;60;22092;77;62;23818;94;71;24986;47;23993;42;22254;25
5816116;5960105;313;21941;96;61;22120;77;63;23594;94;72;24762;47;24221;42;22482;25
5816117;5960105;317;22188;96;61;22120;83;66;23840;96;76;25008;47;24211;42;22472;25
5816118;5960105;317;22163;97;61;22264;97;83;23857;98;85;23024;47;23994;42;22255;25
5816119;5960105;317;22190;97;61;22264;97;84;23884;98;85;23051;47;24539;42;22800;25
5816120;5960105;339;23699;97;61;22264;121;103;25687;117;98;24519;47;25976;42;24237;25
5816121;5960105;337;23565;111;70;23520;119;101;25553;115;97;24385;50;25847;45;24108;28
5816122;5960105;331;23166;111;71;23543;105;95;25154;106;91;23986;50;25140;45;23401;28
5816123;5960105;331;23150;109;69;23259;105;95;25138;106;91;23971;50;25376;45;23637;28
5816124;5960105;332;23223;111;70;23561;109;96;25210;108;92;24043;50;25464;45;23725;28
5816125;5960105;365;25516;111;70;23561;146;132;45361;139;117;33269;51;27183;45;27183;28
5816126;5960105;362;25364;111;70;23561;140;130;45208;137;115;33117;51;26958;45;26958;28
5816127;5960105;356;24929;99;63;22972;134;122;28431;130;109;32682;49;26456;44;26456;28
5816152;5960105;322;22546;99;63;23027;74;65;24048;82;63;25170;44;24922;39;24961;23
5816153;5960105;333;23300;100;64;23199;84;67;25640;83;67;25856;45;25724;39;25763;23
5816154;5960105;330;23085;107;68;23840;80;64;25425;75;63;25641;50;25294;43;25331;26
5816155;5960105;331;23165;107;68;23840;81;65;25505;78;65;25721;50;25391;43;25428;26
5816156;5960105;358;25062;107;68;25078;86;74;25408;94;73;26531;46;26404;41;26443;24
5816157;5960105;357;24986;106;67;24893;83;73;25332;94;72;26455;46;26365;40;26404;24
5816158;5960105;354;24760;111;71;24968;87;78;27855;87;76;27855;51;28921;45;28960;28
5816159;5960105;353;24721;111;71;24968;87;78;27816;85;76;27816;51;28871;45;28910;28
5816160;5960105;353;24720;112;71;25276;87;78;27815;85;76;27815;49;28118;43;28157;26
5816161;5960105;358;25064;110;70;24975;92;81;28160;88;80;28160;49;29031;42;29070;26
5816162;5960105;350;24509;109;69;24757;74;66;27300;77;64;27300;51;29035;44;29074;27
5816163;5960105;350;24521;110;70;24895;75;65;27641;76;63;27641;50;28660;44;28699;26
5816164;5960105;351;24556;111;70;24796;73;64;27623;75;62;27623;50;28322;44;28361;27
5816165;5960105;350;24492;110;70;24697;72;63;34201;78;66;27853;50;28617;44;28656;26
5816166;5960105;349;24406;112;71;24814;72;63;34314;80;70;28190;51;28935;45;28974;27
5816167;5960105;347;24304;110;70;24698;70;60;33357;74;66;26977;52;29717;44;29756;28
5817963;5960105;404;28255;119;76;27880;96;82;28511;114;84;28511;67;34649;58;33703;39
5817964;5960105;400;27988;119;76;27880;96;78;28244;108;80;28244;57;34438;48;33492;31
5817965;5960105;397;27825;117;74;27974;96;76;28081;108;78;28081;56;34055;48;33109;31
5817966;5960105;394;27562;115;73;27829;96;72;27819;108;74;27819;56;33940;48;32994;31
5817967;5960105;381;26670;111;71;27094;75;61;27064;96;63;27064;55;33294;47;32196;30
5817968;5960105;380;26603;113;72;26959;69;57;26735;96;59;26735;56;32835;47;32861;30
5817969;5960105;376;26326;111;70;26578;67;53;26458;96;55;26458;55;32636;47;32662;30
5817970;5960105;375;26258;110;70;26325;67;53;26474;96;55;26474;56;32292;48;32318;31
5817971;5960105;368;25741;108;69;25956;69;57;26739;96;59;26739;56;31971;48;31998;31
5817972;5960105;363;25397;108;68;25803;75;61;27039;96;63;27039;56;31641;48;31667;30
5817973;5960105;358;25059;104;66;25319;94;74;27927;108;76;27927;56;31289;48;31315;30
5817974;5960105;356;24920;104;66;25201;93;72;27788;108;74;27788;55;31082;47;31108;30
5817975;5960105;349;24435;108;69;26592;94;74;27927;108;76;27927;55;30760;47;30786;30
5817976;5960105;347;24297;101;64;24517;94;78;29684;114;81;28312;54;30403;46;30429;29
5817977;5960105;346;24190;102;64;24622;93;76;29577;114;85;28568;54;30094;46;30120;29
5817997;5960105;339;23715;98;62;23531;65;47;22669;58;43;22669;42;23269;38;23306;23
5817998;5960105;340;23770;98;62;23662;65;48;22725;61;44;22725;42;23386;38;23423;23
5817999;5960105;322;22522;93;59;22468;59;39;22111;47;35;22111;40;22141;36;22179;21
5818000;5960105;317;22181;92;58;22066;54;40;22205;47;36;22205;40;21871;36;21908;21
5818001;5960105;317;22172;92;58;22066;54;40;21144;47;36;21144;40;21860;36;21898;21
5818002;5960105;317;22175;93;59;22082;56;43;21165;61;45;21292;40;22409;36;22447;21
5818003;5960105;314;21948;93;59;22082;54;40;20938;58;42;21065;40;21730;36;21767;21
5818004;5960105;313;21914;93;59;21978;54;39;20922;58;41;21049;39;21422;35;21459;20
5818005;5960105;316;22133;95;60;22540;56;43;21141;61;44;21268;44;23714;39;23751;24
5818006;5960105;325;22720;95;60;22540;72;61;22166;77;59;22166;42;22648;38;22686;22
5818007;5960105;320;22424;95;60;22396;74;63;22289;80;61;22289;42;22991;38;23029;23
5818008;5960105;325;22758;96;61;22673;78;70;22785;84;68;22785;43;23334;38;23371;23
5818009;5960105;327;22890;97;62;22832;84;72;22938;84;70;22938;43;23604;39;23642;24
5818010;5960105;325;22719;97;62;22669;88;77;23269;85;75;23269;44;23980;39;24017;24
5818011;5960105;323;22628;97;62;22669;98;78;24044;100;88;24171;44;24407;40;24444;24
5818012;5960105;323;22615;98;62;22712;98;78;24031;99;88;24158;45;24792;41;24829;25
5818013;5960105;315;22058;98;62;22712;85;69;24011;96;78;25179;46;24269;41;22531;25
5818014;5960105;311;21803;95;60;21855;80;65;23756;93;75;24924;46;23837;41;22098;24
5818015;5960105;309;21663;95;60;21857;77;62;23549;92;72;24717;46;23878;41;22139;24
5818016;5960105;318;22255;95;60;21842;83;67;23908;98;77;25076;47;24037;42;22298;25
5818017;5960105;312;21861;97;61;22264;95;79;23556;98;80;22722;47;23994;42;22255;25
5818018;5960105;312;21837;97;61;22264;95;79;23531;95;80;22698;46;23934;41;22195;25
5818019;5960105;338;23668;97;61;22264;121;102;25656;116;98;24488;46;24170;41;22431;25
5818020;5960105;336;23486;111;70;23520;119;100;25473;114;95;24306;50;24618;45;22879;28
5818021;5960105;332;23219;111;70;23520;109;96;25207;108;92;24039;50;25026;45;23287;28
5818022;5960105;327;22882;108;68;23009;101;91;24870;105;87;23702;49;25092;44;23353;28
5818023;5960105;330;23078;111;70;23561;105;94;25065;106;90;23898;50;25318;45;23579;28
5818024;5960105;333;23310;111;70;23561;112;97;25298;108;93;24130;50;27205;45;27205;28
5818025;5960105;328;22989;99;62;22923;89;75;24593;94;78;26706;48;23868;44;23868;27
5818026;5960105;327;22893;99;63;22972;89;74;24495;92;77;26607;49;23858;44;23863;27
5818027;5960105;358;25068;99;63;23008;136;127;27402;134;111;32821;49;26412;44;26412;27
5818052;5960105;322;22560;105;66;23657;75;62;25294;73;62;25510;49;25539;43;25578;26
5818053;5960105;325;22762;104;66;23615;73;61;25024;71;58;25318;49;25135;43;25173;26
5818054;5960105;328;22977;107;68;23840;80;63;25317;75;62;25533;49;25338;43;25375;26
5818055;5960105;362;25311;107;67;25029;91;78;25657;103;76;26780;47;26601;41;26640;24
5818056;5960105;362;25327;107;67;25029;91;78;25674;103;76;26796;47;26752;41;26791;24
5818057;5960105;352;24627;111;71;24968;87;76;27723;84;74;27723;51;28898;45;28937;28
5818058;5960105;349;24419;111;71;24968;82;73;27515;82;71;27515;51;28741;45;28780;28
5818059;5960105;348;24393;110;70;24853;82;73;27488;82;71;27488;50;28315;43;28354;27
5818060;5960105;349;24450;110;70;24870;82;74;27546;82;72;27546;52;29037;45;29076;28
5818061;5960105;346;24234;109;69;24653;72;62;27025;72;59;27025;50;28899;44;28938;27
5818062;5960105;348;24373;110;70;24632;73;66;27272;75;64;27272;50;28667;44;28706;26
5818063;5960105;345;24140;110;70;24434;75;70;27995;77;68;27995;50;28865;44;28904;27
5818064;5960105;348;24338;110;70;24699;72;62;34235;79;70;28129;50;28640;44;28679;26
5818065;5960105;344;24092;109;69;24382;69;60;33855;75;66;27476;51;28926;44;28965;27
5818066;5960105;347;24271;112;71;24653;68;60;24217;76;62;23791;52;30932;44;30970;27
5818067;5960105;351;24543;111;70;24645;69;62;24556;78;64;24129;51;30741;43;30779;27
5818068;5960105;352;24620;113;71;24900;74;61;24486;80;63;24060;51;30860;43;30897;27
5818069;5960105;355;24850;113;71;24900;75;65;24716;82;66;24290;51;-1;43;-1;27
5818070;5960105;388;27172;120;76;27029;86;76;33474;88;83;27796;-1;-1;-1;-1;-1
5818071;5960105;385;26985;121;76;27078;85;73;33286;86;80;27609;-1;-1;-1;-1;-1
5818072;5960105;376;26340;115;73;26140;89;75;26918;89;73;27110;45;29823;38;29861;23
5819860;5960105;404;28307;120;76;27923;96;83;28563;114;85;28563;58;34757;49;33811;32
5819861;5960105;389;27259;117;74;27520;96;74;27943;108;76;27943;57;32857;48;32739;31
5819862;5960105;386;27033;115;73;27226;92;71;27717;108;73;27717;56;32632;48;32513;31
5819863;5960105;382;26730;113;72;27076;79;66;27414;108;68;27414;56;32260;47;32142;31
5819864;5960105;379;26505;111;70;26847;76;63;27188;96;65;27188;55;32068;47;31949;30
5819865;5960105;376;26340;110;70;26676;69;56;26673;96;58;26673;55;32842;46;31806;30
5819866;5960105;377;26384;110;70;26684;69;53;26516;96;55;26516;56;32621;48;32647;31
5819867;5960105;373;26142;109;69;26605;67;52;26448;96;54;26448;56;32199;47;32225;30
5819868;5960105;378;26484;110;69;26721;69;55;26299;96;57;26299;56;32118;48;32145;31
5819869;5960105;363;25400;106;67;25472;82;68;27518;108;70;27518;56;31592;48;31618;30
5819870;5960105;358;25037;104;66;25319;79;66;27429;108;68;27429;55;31315;47;31341;30
5819871;5960105;355;24872;103;65;25077;86;70;27670;108;72;27670;55;31089;47;31115;30
5819872;5960105;355;24845;102;64;24622;94;73;27892;108;75;27892;55;31025;47;31051;30
5819873;5960105;347;24307;102;64;24622;94;78;29694;114;81;28310;55;30359;46;30385;29
5819874;5960105;341;23846;101;64;24273;93;74;29399;114;84;28495;54;30440;46;30466;29
5819875;5960105;358;25034;104;66;25253;117;96;29413;124;97;29413;54;30806;48;30832;30
5819876;5960105;359;25105;104;66;25291;117;97;29483;124;98;29483;53;29433;47;29460;29
5819893;5960105;344;24070;98;62;23531;67;52;23024;74;51;23024;42;23712;38;23750;23
5819894;5960105;345;24134;93;59;22468;67;53;23089;74;52;23089;42;23319;38;23356;23
5819895;5960105;322;22559;93;59;22468;63;46;21615;58;42;21615;41;23380;37;23418;22
5819896;5960105;319;22344;93;59;22468;63;43;21401;54;39;21401;41;22071;37;22109;22
5819897;5960105;316;22138;93;59;22280;57;40;21194;47;36;21194;40;21774;36;21811;22
5819898;5960105;315;22028;92;58;22066;52;38;20999;47;34;20999;40;21716;36;21753;21
5819899;5960105;313;21900;92;58;21795;52;36;20872;47;32;20872;39;21564;35;21602;21
5819900;5960105;315;22071;93;59;22082;56;41;21061;58;43;21188;40;21762;36;21800;21
5819901;5960105;309;21602;93;59;21978;50;41;21042;47;37;20745;38;21225;34;21262;20
5819902;5960105;317;22157;95;60;22540;56;43;21165;61;45;21292;44;23741;39;23779;24
5819903;5960105;319;22304;95;60;22540;78;69;22738;84;67;22738;43;23431;39;23468;23
5819904;5960105;316;22122;93;59;22130;76;66;22520;80;64;22520;43;23357;38;23395;23
5819905;5960105;321;22446;98;62;23118;78;68;22662;80;66;22662;44;23965;40;24003;24
5819906;5960105;327;22921;98;62;23118;88;76;23168;85;74;23168;44;23965;40;24002;24
5819907;5960105;322;22537;96;61;22389;90;66;23230;89;76;23357;44;23921;39;23959;24
5819908;5960105;319;22363;96;61;22389;94;69;23439;91;79;23565;44;24271;40;24308;24
5819909;5960105;321;22435;97;62;22402;96;75;23851;99;85;23978;46;24710;41;24748;25
5819910;5960105;315;22045;97;62;22402;85;69;23998;96;78;25166;45;24260;41;22521;25
5819911;5960105;313;21901;94;59;21550;83;67;23854;96;76;25022;46;23843;41;22104;24
5819912;5960105;305;21377;94;59;21550;75;62;23027;90;71;24195;46;23604;41;21865;24
5819913;5960105;308;21554;94;59;21550;79;65;23205;90;74;24373;46;23256;41;21517;24
5819914;5960105;312;21844;94;59;21354;95;79;23538;98;80;22705;46;23409;41;21670;24
5819915;5960105;307;21510;97;61;22264;86;74;23204;91;75;22371;46;23790;41;22051;24
5819916;5960105;310;21696;111;70;23520;90;77;23390;93;78;22556;46;23938;41;22199;25
5819917;5960105;324;22650;111;70;23520;99;88;24638;100;83;23470;48;24294;43;22555;27
5819918;5960105;322;22524;108;68;23009;95;86;24512;99;82;23344;49;24589;44;22850;27
5819919;5960105;325;22746;108;68;23009;100;89;24733;100;85;23566;49;25076;44;23337;27
5819920;5960105;331;23139;108;68;23009;105;95;25127;106;90;23959;50;23742;45;23742;28
5819921;5960105;329;23040;103;65;22852;89;76;24644;94;79;26757;49;23144;44;23144;27
5819922;5960105;326;22808;98;62;22872;89;73;24412;91;76;26524;49;23709;44;23709;27
5819923;5960105;323;22617;98;62;22837;81;69;26297;91;73;26334;48;23625;43;23625;27
5819924;5960105;324;22675;98;62;22864;87;69;26343;91;73;26380;48;23747;44;23747;27
5819949;5960105;319;22361;101;64;22451;81;69;24308;83;67;25430;46;25507;40;25546;24
5819950;5960105;326;22817;105;66;23661;75;60;25157;73;59;25373;49;25030;43;25068;26
5819951;5960105;329;23006;104;66;23539;76;61;24843;71;58;25137;49;25045;42;25083;25
5819952;5960105;331;23144;103;65;23347;80;63;24819;76;63;24819;48;24932;42;24970;25
5819953;5960105;334;23352;103;65;23239;85;68;24834;80;67;25050;48;26777;42;26816;25
5819954;5960105;336;23535;107;68;24104;83;72;26667;82;70;26667;50;25520;43;25557;26
5819955;5960105;339;23702;107;68;24105;78;69;26479;79;67;26479;51;28601;45;28640;27
5819956;5960105;344;24064;108;69;24478;75;68;27160;77;66;27160;51;28662;44;28701;27
5819957;5960105;343;24002;108;68;24347;73;67;27097;76;65;27097;51;28970;44;29009;27
5819958;5960105;342;23907;107;68;24298;70;62;26744;72;59;26744;50;29093;44;29132;27
5819959;5960105;344;24101;109;69;24396;77;67;23972;77;68;23756;51;26239;44;26276;27
5819960;5960105;341;23846;109;69;24129;73;63;23664;74;64;23448;52;26345;44;26382;28
5819961;5960105;341;23896;108;69;24241;70;61;23533;75;62;23317;52;29644;44;29683;27
5819962;5960105;339;23748;107;68;23999;69;59;23386;72;60;23170;51;29446;43;29485;27
5819963;5960105;345;24134;110;70;24381;67;59;23452;75;58;23530;51;30766;43;30804;27
5819964;5960105;345;24142;110;69;24393;69;57;23502;71;56;23580;50;30447;42;30484;26
5819965;5960105;347;24281;111;70;24612;70;60;23677;76;59;23755;50;30544;42;30582;26
5819966;5960105;351;24536;112;71;24737;73;61;24459;77;63;24032;51;30842;43;30880;27
5819967;5960105;354;24750;112;71;24737;74;63;25071;75;64;24644;48;29867;40;29905;25
5819968;5960105;370;25933;112;71;25080;84;69;26511;85;67;26702;45;29948;38;29986;23
5819969;5960105;367;25686;115;73;26140;79;65;26264;82;64;26455;50;29804;43;29841;26
5821755;5960105;421;29500;129;82;29829;174;113;29440;171;114;29440;60;35101;52;35050;35
5821756;5960105;398;27861;123;78;28359;96;82;28544;114;84;28544;59;33576;50;33457;33
5821757;5960105;393;27479;123;78;28359;96;77;28163;108;79;28163;59;33022;50;32903;33
5821758;5960105;395;27622;117;74;27520;96;79;28306;114;81;28306;57;32862;48;32743;31
5821759;5960105;383;26782;111;70;26742;79;67;27466;108;69;27466;55;32391;47;32272;30
5821760;5960105;378;26479;111;70;26742;76;63;27163;96;65;27163;55;32025;47;31906;30
5821761;5960105;373;26078;109;69;26455;71;59;26915;96;61;26915;54;31701;46;31583;29
5821762;5960105;379;26514;110;70;26836;69;56;26696;96;58;26696;56;32679;48;32705;31
5821763;5960105;372;26052;108;69;26375;64;49;25850;96;51;25850;55;32842;47;31551;30
5821764;5960105;377;26377;109;69;26485;69;54;26192;96;56;26192;56;33294;48;31913;31
5821765;5960105;365;25558;110;69;26640;89;70;27675;108;72;27675;56;31759;48;31785;31
5821766;5960105;362;25306;105;66;25328;90;70;27698;108;72;27698;56;31340;48;31366;31
5821767;5960105;363;25388;106;67;25766;95;71;27780;108;73;27780;57;31812;48;31838;31
5821768;5960105;367;25711;106;67;25766;96;76;28103;108;78;28103;57;31275;48;31301;31
5821769;5960105;347;24299;101;64;24439;101;78;29717;114;87;28713;55;30546;46;30572;29
5821770;5960105;341;23854;99;63;23858;100;77;29249;113;81;28982;53;30494;45;30521;28
5821771;5960105;335;23479;99;63;23858;96;72;28916;107;77;28702;53;30808;45;30834;28
5821772;5960105;340;23775;99;63;23954;105;76;29169;110;81;28955;54;31240;45;31266;28
5821773;5960105;369;25831;107;68;26165;126;107;30209;127;108;30209;53;29452;48;29478;30
5821788;5960105;385;26959;111;70;26807;114;103;26691;123;107;26691;52;27600;46;27637;28
5821789;5960105;-1;-1;112;71;27006;-1;-1;-1;-1;-1;-1;42;23419;38;23456;23
5821790;5960105;319;22316;93;59;22468;73;60;22724;80;62;22817;42;23405;38;23442;23
5821791;5960105;316;22151;93;59;22468;69;58;22560;77;59;22652;42;23441;38;23479;23
5821792;5960105;321;22484;93;59;22340;63;45;21540;58;41;21540;41;22099;37;22137;22
5821793;5960105;315;22080;91;58;21850;54;40;21136;47;36;21136;40;21646;36;21684;21
5821794;5960105;309;21630;91;58;21768;50;33;20686;46;32;20686;39;21367;35;21405;21
5821795;5960105;308;21590;92;58;21795;48;36;20888;47;32;20888;39;21256;35;21294;20
5821796;5960105;305;21344;90;57;21291;48;35;20298;47;31;20298;39;20843;35;20881;20
5821797;5960105;308;21565;-1;-1;-1;50;39;20606;47;35;20606;38;20964;34;21001;20
5821798;5960105;310;21718;-1;-1;-1;54;41;20758;51;37;20758;38;20705;34;20743;20
